conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328,πρόταση λύσεων ΤΠΕ για επιχειρησιακά προβλήματα,released,skill/competence,cross-sector,υποβάλλω προτάσεις για λύσεις ΤΠΕ για επιχειρηματικά ζητήματα· παρουσιάζω λύσεις ΤΠΕ για επιχειρηματικά προβλήματα· καταθέτω προτάσεις για λύσεις ΤΠΕ για επιχειρησιακά προβλήματα | προτείνω λύσεις ΤΠΕ για επιχειρηματικά ζητήματα· προτείνω λύσεις ΤΠΕ για επιχειρηματικά προβλήματα,"Πρόταση τρόπων επίλυσης των επιχειρησιακών ζητημάτων, με χρήση των μέσων ΤΠΕ, ώστε να βελτιωθούν οι επιχειρησιακές διαδικασίες.",http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800 | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce | http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,επίλυση τεχνικών προβλημάτων | ανάπτυξη στρατηγικής για την επίλυση προβλημάτων | σχεδιασμός συστημάτων ή εφαρμογών τπε | επίλυση προβλημάτων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e6bc9f-9c98-44ae-a7a3-5266caa393e1,υπολογισμός εξόδων εργασιών επισκευής,released,skill/competence,sector-specific,,Υπολογισμός εξόδων εργασιών επισκευής για υλικά και εργασία. Κατανόηση των κατάλληλων προγραμμάτων Η/Υ.,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186 | http://data.europa.eu/esco/skill/cfbde1b6-8e47-4b83-b430-3d5f7f38d69a | http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,εκτέλεση υπολογισμών | εκτίμηση των λειτουργικών δαπανών | εκτίμηση των αναγκών σε πόρους
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07ebc888-0f3f-46e7-99d2-a7c7ebd7ffe3,λογισμικό διαχείρισης ακινήτων,released,knowledge,sector-specific,PMS | λογισμικό ακινήτων,"Τα χαρακτηριστικά και η λειτουργία ενός λογισμικού που καθιστά δυνατή τη διαχείριση των καθημερινών εργασιών σε επιχειρήσεις παροχής καταλύματος, με σκοπό τη βελτιστοποίηση των πόρων και των διαδικασιών, όπως οι κρατήσεις, οι τιμές δωματίων, η ανάλυση δεδομένων εσόδων ή η τιμολόγηση.
	",http://data.europa.eu/esco/isced-f/1013,"ξενοδοχεία, εστιατόρια και υπηρεσίες τροφοδοσίας"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08236fee-c405-4f30-8858-f10d7d5c94b7,χειρισμός συστημάτων ενσωμάτωσης μέσων,released,skill/competence,occupation-specific,,"Χειρισμός συστήματος ενσωμάτωσης μέσων για εφαρμογές τεχνών του θεάματος και εκδηλώσεων κατά τη διάρκεια του στησίματος, της διαμόρφωσης, των προβών και των ζωντανών παραστάσεων.
	",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,χειρισμός οπτικοακουστικού εξοπλισμού
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0823ccef-813f-4f22-afef-ac0d68615e8f,υπολογιστική προσομοίωση,released,knowledge,cross-sector,ψηφιακή προσομοίωση | προσομοίωση βασισμένη σε υπολογιστή | προσομοίωση με χρήση υπολογιστή | ηλεκτρονική προσομοίωση,"Πρόγραμμα που εκτελείται σε υπολογιστή και αναπαριστά δυναμικές αποκρίσεις ενός συστήματος για τη διερεύνηση της συμπεριφοράς ενός μαθηματικού μοντέλου, με τη χρήση ενός μοντέλου πραγματικού συστήματος, το οποίο αποτελείται από μαθηματικές εξισώσεις.
	",http://data.europa.eu/esco/isced-f/0611,χρήση υπολογιστών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/085bfce5-70fe-43da-9499-307725e89bbc,WizIQ,released,knowledge,sector-specific,,"Το πρόγραμμα υπολογιστή του WizIQ είναι μια πλατφόρμα ηλεκτρονικής μάθησης για τη δημιουργία, τη διαχείριση, την οργάνωση, την αναφορά και την παροχή εκπαιδευτικών μαθημάτων ηλεκτρονικής μάθησης ή προγράμματα κατάρτισης.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,συστήματα διαχείρισης μάθησης | σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3,διαχείριση του συστήματος ΤΠΕ,released,skill/competence,sector-specific,διαχείριση συστημάτων ΤΠΕ | διαχείριση δικτύων ΤΠΕ | διαχείριση συστήματος,"Χειρισμός στοιχείων του συστήματος ΤΠΕ με τη διατήρηση της διαμόρφωσης, τη διαχείριση των χρηστών, την παρακολούθηση της χρήσης των πόρων, την εκτέλεση αντιγράφων ασφαλείας και την εγκατάσταση υλισμικού (hardware) ή λογισμικού (software) για τη συμμόρφωση με τις καθορισμένες απαιτήσεις.",http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5 | http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,συντήρηση συστήματος ΤΠΕ | εγκατάσταση συστημάτων πληροφορικής
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08a3dcea-12de-447b-a3a5-aa657abc5e97,εκτέλεση δοκιμών κοινωνικής μηχανικής,released,skill/competence,sector-specific,διενέργεια δοκιμών κοινωνικής μηχανικής | δοκιμή επιθέσεων κοινωνικής μηχανικής | τεστ κοινωνικής μηχανικής | πραγματοποίηση τεστ κοινωνικής μηχανής | δοκιμή κοινωνικής μηχανικής | πραγματοποιήστε τεστ κοινωνικής μηχανικής,"Εκτέλεση προσομοιωμένων επιθέσεων κοινωνικής μηχανικής για τον εντοπισμό τρωτών σημείων στη στάση ασφαλείας ενός οργανισμού. Οι δοκιμές κοινωνικής μηχανικής ενδέχεται να περιλαμβάνουν μηνύματα ηλεκτρονικού ψαρέματος, τη δημιουργία ψευδών συνθηκών για απόσπαση δεδομένων/πληροφοριών (pretexting) ή άλλες μορφές χειραγώγησης που χρησιμοποιούν οι επιτιθέμενοι για την απόκτηση ευαίσθητων πληροφοριών ή μη εξουσιοδοτημένης πρόσβασης σε συστήματα.
	",http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,παρακολούθηση ασφάλειας ή προστασίας
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d,διαχείριση ερευνητικών δεδομένων,released,skill/competence,cross-sector,,"Παραγωγή και ανάλυση επιστημονικών δεδομένων που προέρχονται από μεθόδους ποιοτικής και ποσοτικής έρευνας. Αποθήκευση και διατήρηση των δεδομένων σε βάσεις δεδομένων έρευνας. Υποστήριξη της περαιτέρω χρήσης επιστημονικών δεδομένων και εξοικείωση με τις αρχές διαχείρισης ανοικτών δεδομένων.
	",http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,διαχείριση πληροφοριών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/094ef6aa-844f-44ce-8456-fdc49276bf58,ψηφιακή εκτύπωση,released,knowledge,sector-specific,ψηφιακές εκτυπώσεις | ηλεκτρονική εκτύπωση,"Η τεχνική που επιτρέπει την απευθείας εκτύπωση ψηφιακής εικόνας σε διάφορα υλικά, κυρίως με χρήση εκτυπωτών ψεκασμού μελάνης ή λέιζερ.",http://data.europa.eu/esco/isced-f/0211,τεχνικές και παραγωγή οπτικοακουστικών μέσων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09cf2c34-6f93-4a19-a9f1-c0d866414bcc,Cain and Abel (εργαλείο δοκιμής διείσδυσης),released,knowledge,sector-specific,,"Το εργαλείο λογισμικού Cain και Abel είναι ένα εργαλείο ανάκτησης κωδικών πρόσβασης, το οποίο δοκιμάζει το λειτουργικό σύστημα της Microsoft για αδυναμίες στον τομέα της ασφάλειας και δυνητική μη εξουσιοδοτημένη πρόσβαση σε πληροφορίες του συστήματος. Το εργαλείο αποκωδικοποιεί, αποκρυπτογραφεί και αποκαλύπτει κωδικούς πρόσβασης με μέσα όπως οι επιθέσεις «ωμής βίας» και με κρυπτανάλυση, το network sniffing και η ανάλυση των πρωτοκόλλων.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,ανάπτυξη και ανάλυση λογισμικού και εφαρμογών | εργαλείο δοκιμής διείσδυσης
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575,κύκλος ανάπτυξης συστημάτων,released,knowledge,cross-sector,κύκλος ζωής σχεδιασμού λογισμικού· κύκλος ζωής δημιουργίας και δοκιμής εφαρμογών· κύκλος ζωής ανάπτυξης συστημάτων | κύκλος ζωής ανάπτυξης λογισμικού· κύκλος ζωής της ανάπτυξης εφαρμογών,"Η ακολουθία των σταδίων, όπως ο σχεδιασμός, η δημιουργία, η δοκιμή και η εγκατάσταση, καθώς και τα μοντέλα για την ανάπτυξη και τη διαχείριση του κύκλου ανάπτυξης ενός συστήματος.",http://data.europa.eu/esco/isced-f/0613,ανάπτυξη και ανάλυση λογισμικού και εφαρμογών
